2025-04-04 22:48:41,651 - linkedin_scraper - INFO - Starting LinkedIn job scraping
2025-04-04 22:48:41,651 - linkedin_scraper - INFO - Starting LinkedIn job search for 'AI Software Engineer' in 'Remote'
2025-04-04 22:48:41,652 - linkedin_scraper - INFO - Scraping 1 page(s)
2025-04-04 22:48:41,694 - linkedin_scraper - INFO - Initializing Selenium Chrome driver
2025-04-04 22:48:44,502 - linkedin_scraper - INFO - Setting up LinkedIn with xdotool
2025-04-04 22:48:47,372 - linkedin_scraper - INFO - Waiting for LinkedIn Jobs to load...
2025-04-04 22:48:53,378 - linkedin_scraper - INFO - Scraping job listings for AI Software Engineer in Remote
2025-04-04 22:48:53,393 - linkedin_scraper - INFO - Navigating to page 1 with URL: https://www.linkedin.com/jobs/search/?keywords=AI%20Software%20Engineer&location=Remote
2025-04-04 22:49:09,730 - linkedin_scraper - INFO - Found job results container using selector: ul.jobs-search__results-list
2025-04-04 22:49:13,282 - linkedin_scraper - INFO - Found 60 job listings on page 1
2025-04-04 22:49:13,408 - linkedin_scraper - INFO - Initial job scraping complete. Found 60 jobs.
2025-04-04 22:49:13,409 - linkedin_scraper - INFO - Now fetching detailed information for jobs with valid Job IDs...
2025-04-04 22:57:37,252 - linkedin_scraper - INFO - Job details have been written to 'all-jobs.csv' successfully!
2025-04-04 22:57:37,253 - linkedin_scraper - INFO - Total jobs found: 60
2025-04-04 22:57:37,254 - linkedin_scraper - INFO - Jobs with detailed information: 60
2025-04-04 22:57:37,254 - linkedin_scraper - INFO - Saving 60 jobs to database
2025-04-04 22:57:37,257 - linkedin_scraper - ERROR - Error saving job ID 4154579529 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,259 - linkedin_scraper - ERROR - Error saving job ID 4191815023 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,260 - linkedin_scraper - ERROR - Error saving job ID 4191146990 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,262 - linkedin_scraper - ERROR - Error saving job ID 4191423516 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,263 - linkedin_scraper - ERROR - Error saving job ID 4138218869 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,265 - linkedin_scraper - ERROR - Error saving job ID 4144994812 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,266 - linkedin_scraper - ERROR - Error saving job ID 4201030979 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,268 - linkedin_scraper - ERROR - Error saving job ID 4114182645 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,269 - linkedin_scraper - ERROR - Error saving job ID 4172659721 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,271 - linkedin_scraper - ERROR - Error saving job ID 4180083166 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
2025-04-04 22:57:37,272 - linkedin_scraper - ERROR - Error saving job ID 4116226442 to database: Column expression, FROM clause, or other columns clause element expected, got [Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None)]. Did you mean to say select(Table('linkedin_jobs', MetaData(), Column('job_id', String(length=50), table=<linkedin_jobs>, primary_key=True, nullable=False), Column('job_title', String(length=255), table=<linkedin_jobs>), Column('company_name', String(length=255), table=<linkedin_jobs>), Column('location', String(length=255), table=<linkedin_jobs>), Column('job_url', String(length=500), table=<linkedin_jobs>), Column('job_description', Text(), table=<linkedin_jobs>), Column('seniority_level', String(length=100), table=<linkedin_jobs>), Column('employment_type', String(length=100), table=<linkedin_jobs>), Column('job_function', String(length=100), table=<linkedin_jobs>), Column('industries', String(length=255), table=<linkedin_jobs>), Column('applicants', String(length=50), table=<linkedin_jobs>), Column('date_posted', String(length=50), table=<linkedin_jobs>), Column('date_scraped', String(length=50), table=<linkedin_jobs>), schema=None))?
